1,70049,49660,41935,41483,83295,46356,47137
2,89129,88454,86588,86299,87915,86437,45604
3,84923,87554,86332,45258,46485,85349,83422
4,87365,87652,85856,86718,47294,44669,86493
5,87760,46450,45088,84111,46590,44958,45431
6,46446,46902,44719,46061,88271,85885,45626
7,46745,85639,85607,84805,88981,84739,45113
8,85107,45796,83781,86332,88770,84324,86564
9,88930,88153,84608,85281,86927,44000,86997
10,87620,87005,45779,85207,47225,84885,83041
11,88646,46447,44329,45216,46637,44518,44668
12,88206,86795,84410,85959,85166,85324,85055
13,87071,46486,83542,86373,48653,84825,45193
14,85560,87287,44698,84206,88425,44986,86674
15,87525,85167,84306,86808,84885,44694,45361
16,87706,86923,85896,81397,87642,44770,87881
17,47036,45860,47567,85092,87251,78554,85673
18,83311,87606,44186,45235,86511,83207,81784
19,87864,46140,44742,45302,86714,85430,44982
20,46464,47216,43878,79937,86525,81781,82085
21,78381,46017,85920,86239,77293,44299,45118
22,46575,46687,84649,82001,87353,84656,44780
23,46698,46415,82364,83069,87974,44744,45509
24,46564,87873,85442,44077,86306,82685,79781
25,86054,81347,44736,78868,46586,44264,86207
26,83115,80901,86777,86013,88625,85742,86692
27,84363,45838,85297,84820,87840,44953,44728
28,86798,85299,44806,78474,85820,86513,85475
29,46013,46145,77188,45178,86856,84326,81208
30,84687,86064,83042,79928,80120,84706,86162
