1,1819032,1306954,554117,203240,1029885,611154,371789
2,2462440,1457795,566616,361516,1111241,385055,399022
3,1725076,1427510,570639,443723,1210539,548729,407918
4,2319203,1257057,325904,203466,967609,327245,417188
5,2226868,1204177,292138,331766,1139467,546684,222769
6,1741147,997796,546250,211588,1403435,541498,411186
7,1770101,1045291,379264,279779,1278230,427210,428459
8,2142126,941935,349340,440097,1152225,337177,234704
9,2052408,952167,318027,313593,1122622,366831,445634
10,1787139,1210089,358793,422569,1059948,526952,462030
