1,2862741,2780601,2915624,2840223,2812787,2907562,2916485
2,2826710,2710794,2892201,2852898,2821355,2885251,2846087
3,2822863,2723969,2795983,2802104,2731708,2785232,2886306
4,2852238,2717399,2815040,2890620,2817430,2788466,2838153
5,2801546,2842340,2837201,2844930,3269283,2851886,2800496
6,2775502,2826304,2909628,2822931,2739769,2844785,2785672
7,2827543,2726477,2830782,2860103,2761593,2833941,2890780
8,2763712,2730548,2816120,2837350,2821951,2896192,2831496
9,2844724,2727149,2853450,2894858,2738135,2809012,2829707
10,2858563,2764098,2797418,2870889,2740503,2789628,2816892
