1,544111,353061,362457,330288,197428,324167,313579
2,325129,330153,302580,214803,211257,212404,216453
3,212188,210508,319784,361259,343733,362484,366155
4,214121,252186,249904,214695,211405,318945,345375
5,350881,210840,281054,344494,214007,238876,214920
6,352686,215231,213080,243431,213448,348772,216692
7,348865,212998,215388,217337,214928,211804,378765
8,215322,335937,217540,323358,306867,215613,219078
9,336526,215330,239715,305749,215492,217401,217277
10,302278,216851,216642,217051,250787,306523,362744
