1,521392,319032,258615,313129,318917,325925,304615
2,189096,307555,187561,330222,322164,338967,317719
3,293558,259044,260612,189093,296746,188727,264279
4,266655,266094,304575,336433,331523,192546,306788
5,189913,333299,298079,323584,247271,324423,329614
6,335546,189096,335741,318676,292988,188987,336547
7,328581,251737,291113,191580,298916,322957,334620
8,310228,188296,301102,330192,307228,307462,332452
9,316169,297560,322318,336785,317378,315493,192985
10,306797,270947,312146,271139,338989,262919,300623
