1,650550,377927,346414,569425,329404,366905,650824
2,300507,310522,369281,558122,322994,393160,635482
3,366230,332483,300586,575055,382706,412529,607264
4,367356,339010,334504,533696,375681,428994,562218
5,325300,298257,304893,524690,360466,397688,598860
6,383414,294527,296920,557226,386109,422748,457385
7,321495,395459,325275,421415,489796,417006,542296
8,391978,316672,355576,409636,396081,395125,601335
9,387065,292998,351220,549200,378049,367073,596170
10,393071,310263,308265,421281,323431,360475,649422
