1,97868,61986,85665,79910,55896,69283,88371
2,65037,56671,62955,81873,54899,67549,108063
3,67849,61987,67126,81367,65376,68259,88049
4,61254,57828,63652,80894,55564,71607,91046
5,49658,61054,52573,88476,66023,68209,99992
6,66086,60885,59621,75471,63604,69239,88633
7,58179,59580,61993,78621,68619,66108,101681
8,53268,50218,52445,78465,57170,75861,104636
9,59084,59733,65130,94097,60857,72360,96586
10,63624,62647,60166,92484,60001,61773,99586
11,54042,62650,54169,79590,64579,71192,101845
12,62224,55852,56609,85374,63434,61205,94816
13,55303,62456,54376,83769,61173,72960,88986
14,57677,51444,63399,88697,59895,59888,108104
15,61496,62034,53692,91448,62923,67063,94637
16,57937,56628,64636,86336,62766,73675,88741
17,62798,59684,51328,77774,68504,61082,101243
18,57978,64312,60055,77494,57837,67076,98019
19,49713,54895,66845,80840,56485,71427,94411
20,68107,54583,59727,84727,52679,60256,87279
21,58584,60258,65777,84721,71961,60907,89565
22,62972,51253,55082,91256,58060,66911,94804
23,68938,56802,62172,84404,67788,59375,93670
24,57211,60514,50756,87118,55554,72659,92221
25,55835,55252,57508,86062,67696,67538,88148
26,67589,68969,52147,88002,57411,61421,98210
27,55902,53912,65296,84804,70728,69467,104018
28,54063,53143,51698,83011,62466,74913,86745
29,53787,57568,57301,80656,68420,67029,100967
30,61742,66029,55337,84933,59049,69036,90653
