1,152418,63124,49616,77370,61184,100318,82115
2,49771,49771,98974,72442,100220,52698,93495
3,101375,91450,98341,72907,100358,64645,87655
4,100868,97127,99306,79718,94677,92920,91207
5,98450,97995,94518,78704,95237,70092,97643
6,52730,88145,100571,79826,94710,63696,89258
7,91235,46807,89868,79395,84946,88690,85219
8,93223,95639,46233,75440,94419,98137,86681
9,100235,100449,89772,74535,87636,92947,85202
10,52931,88712,84547,78099,100369,86606,82290
11,53195,53452,99488,73882,52256,63378,83794
12,97529,48117,99402,82155,63757,87089,82116
13,91697,93056,92788,70079,88623,54950,84340
14,100177,93356,91398,76516,95643,89086,83532
15,89828,99265,90513,70304,94337,58393,80838
16,101093,102061,47118,77488,51739,87914,95716
17,101625,90481,96440,78620,88651,55295,90252
18,99594,97475,96076,78310,98341,67329,93238
19,91058,89408,50094,69495,95199,95522,95077
20,101405,47322,85910,69376,101772,89857,81013
21,101825,47657,102853,78100,63925,55029,83679
22,98694,87310,55571,86614,64497,87178,94688
23,53137,93350,51527,65739,50770,87113,87748
24,103125,49808,100211,81771,91257,65462,95521
25,99989,50180,96301,83632,95853,89794,89262
26,52309,103616,94570,84698,100409,100909,88043
27,52255,101035,95762,83252,97700,83152,95287
28,93504,52872,49462,68780,88742,101033,90581
29,49634,97262,92295,82285,59504,87599,96318
30,48769,53831,48376,82043,100802,93228,97903
