1,105579,72157,77418,68817,46323,81644,72577
2,48180,81640,43039,42993,84626,36266,76970
3,86322,86085,75561,82601,77387,76623,74695
4,77921,39313,36917,72997,73781,41669,36783
5,84382,79463,74445,75206,73795,71158,75454
6,76622,82940,43223,73420,77838,76088,79162
7,80543,78821,76304,43188,39996,77014,41237
8,47312,41094,36135,79033,82355,78127,77245
9,81102,78329,81842,83728,78218,41673,72303
10,76230,75905,43129,37155,75014,74022,74014
11,47137,46625,78661,73547,81331,74943,37922
12,80137,76241,36829,72708,73264,36757,78408
13,81205,76846,36398,44090,81098,73019,36843
14,81957,74403,74438,36550,80410,74972,73985
15,86175,84888,75867,75415,78247,40260,36783
16,80402,78389,77976,76245,77209,42107,42547
17,41348,45684,78783,76324,78103,36725,37549
18,40449,71822,79575,76399,78197,69777,70378
19,47015,71667,42136,36290,84041,75543,75692
20,47324,73000,36371,81280,46357,78131,83855
21,41358,46059,36493,73487,39162,79231,37097
22,81879,74400,77410,82010,68356,43552,68661
23,83687,79418,69069,77672,71686,80983,67680
24,82946,77789,80632,77721,85189,69187,81054
25,84939,74276,76930,77435,74051,42802,69085
26,79400,78945,76579,77448,77426,36836,45008
27,80868,39798,76571,81591,80294,36576,36781
28,76561,79585,75849,71403,44858,38804,78412
29,81457,39393,71644,77150,38560,36833,82900
30,45915,38845,72839,70355,38981,73483,72674
