1,1669046,1447409,1452664,1537080,1498724,1541072,1520406
2,1460414,1435235,1466460,1553892,1479540,1455464,1602504
3,1458128,1467933,1462016,1494654,1468674,1481791,1498028
4,1458055,1461069,1451066,1475758,1482825,1455750,1525877
5,1493414,1461504,1431440,1482240,1450473,1493633,1458479
6,1474868,1458494,1451757,1487490,1493256,1445053,1531007
7,1489250,1418654,1443268,1522024,1450332,1517198,1577411
8,1421222,1463986,1471674,1497659,1457405,1511819,1597313
9,1438663,1471218,1461477,1562471,1515692,1464660,1548001
10,1448937,1490541,1480028,1504740,1463807,1463575,1580604
