1,228351,256455,243522,237418,252724,237458,268934
2,155852,249495,238262,235950,158972,266938,268088
3,270467,234323,289814,280233,159604,247190,292548
4,284030,262941,184218,247062,161215,258632,294808
5,264629,242925,252328,253029,308397,311055,286698
6,242874,162263,278905,236551,281074,247570,247706
7,249497,187104,282854,269566,265445,159707,273383
8,186776,160716,160230,234359,162264,291032,317956
9,239791,281273,274544,269604,275612,162218,298858
10,165129,163266,302491,261137,244233,268009,266606
