1,3081877,3251306,3308906,4030495,3911091,3348429,3022862
2,3343942,3223967,2934191,3376367,2990855,4021389,4023416
3,3348306,2901640,3883564,3900408,3290984,3292127,3415706
4,3383533,2924910,3977529,3925770,3861043,3992986,3435299
5,3602467,3801429,3344708,3065861,3241291,3303496,3400631
6,3311191,3264339,3340796,3393860,3168645,3932457,3429934
7,3340469,3289594,3368189,3064719,3297914,3305128,3379025
8,3884315,3216836,3190809,3946233,3384906,3380965,3368273
9,3301471,3287102,3342342,3015893,3234312,3345025,3451807
10,3405397,3323351,3395001,3468274,3263482,3977645,3983774
