1,5164347,5377804,5202445,5444009,5422865,5091378,5234115
2,5016123,5439531,5381428,5453143,5362615,4786830,5455854
3,5375324,5299054,5226539,4724666,5343766,5457354,5420508
4,5418241,4947398,5437773,5408714,5321343,5462681,5098930
5,5367013,5389076,5106054,5362534,5347839,5318009,5098495
6,5427205,5244412,5359636,5381061,4732641,4575009,5434129
7,5083846,5407550,4984668,5450757,4999657,5429664,5443306
8,5249949,5439677,5392605,5465768,5382977,4855206,5422800
9,5383885,5393446,4784656,4623302,4930028,4899287,5447079
10,5439776,4895987,5470491,4879010,4994900,5483178,4961076
