1,506680,93524,129593,74514,90761,157257,174245
2,235622,129118,73930,73230,138999,85101,89229
3,234376,141132,73960,131919,121782,159809,169272
4,257650,125930,74024,140380,140490,164975,165508
5,239491,119001,73332,125931,119699,168458,178858
6,168740,118475,129845,124989,143690,84999,168277
7,166122,142253,123123,73333,124148,165467,88850
8,166317,130070,130936,121658,135634,161891,182592
9,232745,143238,118876,137312,137349,158004,165903
10,263317,138473,129288,128870,118643,161887,177833
11,238567,139882,73922,125475,123936,159757,172406
12,255216,137779,130771,118724,139027,161130,171298
13,166481,138707,127837,126041,137223,153691,179322
14,255628,89929,127872,132615,128416,162609,89986
15,235386,124217,123871,130746,151358,85007,89113
16,174686,116600,73344,128479,130662,165789,165208
17,256125,140674,128407,121618,120731,86007,169243
18,261682,128878,124007,130657,122467,157338,165927
19,237242,127723,73282,129571,140727,162722,90172
20,255493,126821,126731,125300,140241,159911,174752
21,255507,127683,73742,128255,140800,160781,90114
22,233146,90103,73276,127865,139819,165396,171052
23,236117,140604,135167,73584,139823,155864,89814
24,261065,136477,132167,73389,139483,157856,175768
25,230246,139097,129245,73367,153027,86182,89762
26,259895,125663,74451,73210,154971,159318,90118
27,256717,125689,127595,125362,129535,162372,89322
28,255760,139532,74231,142347,156319,162429,163419
29,260272,126877,127311,133112,145786,85313,167308
30,260013,99822,125224,130353,125198,160388,157423
