1,507563,251872,104731,93309,177823,127045,137856
2,335013,167933,47854,87121,173042,59668,66178
3,298245,170805,100457,86463,171186,124590,131074
4,330474,151625,95746,49001,170497,114909,131632
5,402598,250478,87773,87994,169615,109698,133733
6,328468,152233,89816,88650,152524,116927,141231
7,332682,165242,49120,88062,171394,126289,135755
8,336684,152729,93669,95463,153374,121026,134961
9,346647,177881,88722,48477,176047,122116,68364
10,302364,156670,96225,71935,171222,61627,134235
11,347692,170307,50099,94813,174739,123607,122973
12,299514,241174,92955,99801,180401,125529,137992
13,329881,148955,51553,86504,152094,61691,131519
14,386610,152791,100552,80189,177868,128179,140691
15,322336,176988,82495,82747,176964,121749,67641
16,316565,170666,93914,92387,173809,115257,135519
17,296781,171875,82336,95504,233272,120463,123547
18,319996,175422,83061,93220,173900,122222,136049
19,335564,168720,88548,92214,171976,116011,67273
20,364883,149043,93880,87365,175932,115042,67343
21,299296,248780,49742,96096,169041,117670,143079
22,414840,170517,50160,85282,172209,119166,139799
23,342225,245581,93878,48836,174738,63280,140713
24,448184,182843,93239,51750,177439,114586,68758
25,302136,172584,79410,82168,155890,107058,67981
26,334291,154771,94321,49901,176055,115520,143388
27,341702,154757,94468,50018,156036,114228,124030
28,332799,153798,91749,71625,171422,60741,68704
29,335582,173964,98666,49406,172569,120368,68976
30,325048,152155,50481,96255,155480,118392,142233
