1,468756,153856,80342,77786,145093,60398,88818
2,222019,122971,80905,81149,139326,71686,70682
3,245739,141491,78769,74674,141108,77151,53352
4,249474,121432,71328,78378,142199,76415,78245
5,220123,138895,54934,52119,142259,84204,50522
6,241035,117954,73784,71645,144080,80759,73866
7,246104,118627,58711,70149,145005,71333,85239
8,220497,142386,69832,52107,119019,68731,81171
9,243755,118025,82502,76131,135865,55767,76426
10,246639,137907,60396,73704,137279,78653,53893
11,218777,119094,61474,80076,118614,62243,72780
12,239434,136192,80912,53872,118534,55739,52575
13,221050,118659,54931,73722,133384,58990,81008
14,250246,118808,75415,85108,118787,80008,51701
15,222273,137985,80134,74590,140853,80037,51023
16,220302,119660,83542,52747,119444,82491,50568
17,220600,119190,79565,70776,145628,82489,82136
18,223632,137493,76827,52551,121326,62140,80157
19,221457,143606,74638,81400,135575,83135,72495
20,224312,137266,61292,80272,134618,76820,54705
21,240107,143025,61456,52322,122229,78047,74741
22,243065,142701,71424,53502,121293,86209,77637
23,222963,136187,74639,86940,121240,72291,91055
24,249621,138256,61373,75027,141822,62504,78028
25,241308,122982,55513,54250,120397,82504,72921
26,247347,138624,60496,80735,142756,87848,87441
27,239766,137534,62519,53640,120324,64129,82224
28,223328,139262,74647,74413,121342,81683,72681
29,251803,137352,67449,73949,136364,66404,50663
30,223643,121023,57148,75087,137125,77961,52035
