1,103186,66737,74903,61597,61297,58197,63099
2,55675,59635,62139,50480,64255,69828,77529
3,48127,48603,64116,46497,63290,67317,79261
4,61411,55432,59761,50925,59322,70265,59862
5,52339,45687,49322,62185,52210,52217,73513
6,48625,60070,60465,49897,64612,66157,77180
7,54064,47136,48874,60503,51808,49319,75086
8,57816,53279,54524,56646,63287,62801,73156
9,58255,59396,56580,50078,61826,65209,77804
10,54942,51780,55315,51208,51434,52155,82952
11,54390,54000,58461,49519,48474,68159,79801
12,47596,58802,61571,45826,49794,52747,64544
13,53256,53326,44403,59928,59803,70465,69874
14,62704,52564,60922,62751,64296,57712,78578
15,46150,45695,54863,64569,60961,58138,83874
16,54259,47624,44080,60179,50267,55530,73506
17,46035,61253,60053,48120,48233,62795,65242
18,60979,62377,53625,51340,59747,69106,57165
19,60205,54957,48940,52877,64758,62312,79343
20,54373,51791,51984,46699,51344,56602,77765
21,63016,44472,55904,63447,66447,59181,54096
22,49052,63450,60590,59376,63604,50231,75174
23,46666,45763,59345,64919,64109,53930,75773
24,55839,48051,59887,57973,65356,69259,55223
25,60321,44946,62275,62653,59422,55974,79451
26,52825,48490,54518,59210,49336,65682,78487
27,47226,56924,47324,62397,48516,65869,80166
28,49962,54629,47280,59817,51836,54562,73491
29,51506,54892,54563,57956,65540,66870,64349
30,55208,45436,47510,46894,67041,63394,64977
