1,231209,48721,50615,49683,58063,64895,70367
2,51843,50457,45589,50480,56724,64674,74049
3,50206,48088,47473,52219,57795,64911,66107
4,51236,49249,44021,47958,56824,62492,73248
5,49367,50885,50656,47762,54379,62263,72113
6,53243,54754,48635,49167,54535,64973,73066
7,47692,47909,48100,52084,54121,66785,69573
8,48861,46974,45354,49399,56799,58971,67773
9,50374,50396,49287,52360,56606,59429,69039
10,47760,44696,44019,49351,52003,65223,63826
11,52392,46087,47547,46615,57843,57477,67595
12,46782,49798,46960,47202,54855,56531,66733
13,49118,45842,47984,50704,50656,64104,66247
14,45082,48555,44191,46867,52493,59926,67508
15,48527,45329,53464,52440,52308,65550,63612
16,53664,46575,47256,54161,57865,63767,68095
17,52204,47814,50196,51154,52606,60986,69114
18,47279,45652,47134,47696,52481,66467,61970
19,46241,47939,44723,48963,56061,58933,72419
20,46440,45851,47159,50534,52241,57913,74062
21,48644,45760,52167,47245,56177,65446,67250
22,50093,49730,45813,46924,52437,62290,69494
23,51297,44938,47654,46903,55095,67460,65666
24,45173,45016,51800,49011,59819,71034,68068
25,47833,55798,49653,51106,54148,63236,66659
26,48043,46236,52534,49139,55527,57842,70826
27,46150,46939,48897,51319,57678,65838,61891
28,46323,47849,52281,50918,56672,66517,68915
29,47595,48817,44752,53169,52095,60664,69888
30,47855,50963,48904,49830,57208,56661,65879
