1,200768,61208,70972,72839,51688,58970,59159
2,70526,44851,69925,81268,79861,87007,101042
3,72181,74372,72206,80078,51658,83992,92763
4,75064,76112,46903,74546,80702,57387,102458
5,77671,75897,42569,44587,82942,55673,63046
6,76653,43328,74722,78760,79462,53889,84193
7,45111,68338,74475,68538,47465,81216,97295
8,68848,47473,65780,72910,47349,81131,59594
9,83977,78991,45415,47457,78015,87980,90698
10,72614,76930,80763,71094,47176,83011,100037
11,47221,75766,47874,48809,79846,57650,61515
12,77299,74851,45105,75252,79937,55921,102426
13,77414,46761,42903,73803,86474,57309,87836
14,47980,47015,75017,68180,84487,57060,94821
15,75717,76843,72664,71104,52610,56079,103218
16,62425,47513,69546,78186,88678,80548,58901
17,45964,77554,76591,80758,86981,79957,92525
18,47172,79003,45286,77963,51049,93389,100085
19,45859,75813,62764,77033,85529,96719,99676
20,77816,46958,71884,78449,76221,95708,97194
21,77066,44908,72676,78141,75380,54751,59380
22,77296,74225,46258,76406,52581,92907,59842
23,75063,80515,71446,47072,86078,85133,57626
24,79573,44390,46850,49506,79220,56492,100251
25,73160,43705,76603,78132,52495,55269,59041
26,75550,79349,46895,69811,80198,97227,56445
27,67877,44976,47262,43496,81884,54739,100301
28,70724,78841,43518,75598,84473,95736,59792
29,45256,45387,44039,81123,86149,56644,62390
30,48180,71302,75658,49581,84278,55978,89883
