1,66738,87905,76670,42962,43118,89141,90160
2,41675,92800,39325,97792,98670,88574,40229
3,103348,101668,85499,86774,97777,39215,100366
4,101076,91605,88010,91510,101703,88164,99193
5,90729,44305,42594,44138,90646,94822,44545
6,44277,95933,89841,44302,45312,87473,90164
7,96212,90628,89222,90152,92364,87596,89846
8,96989,90398,42771,44293,100975,99959,95307
9,89288,45129,88588,100151,44811,98670,100475
10,45137,84324,42790,87322,86367,43078,44678
11,100733,44162,97226,87335,44042,43324,88104
12,89292,101148,97961,99192,100014,42524,92739
13,90265,45227,89456,89383,95701,88998,44354
14,98353,45677,89729,100834,99770,99692,96170
15,44526,95933,43082,44714,98516,89673,97527
16,99440,93234,42777,90941,100619,42802,90433
17,90611,99078,90496,43255,44669,99787,43818
18,101102,101799,42837,43585,44275,42556,94122
19,45234,90484,43110,95655,88854,88242,90306
20,90723,90912,42923,99733,91356,42645,44702
21,45477,104792,96035,98854,44151,100961,102432
22,96895,90456,87639,96594,44705,98642,89649
23,100784,91341,42494,96937,90979,42930,98251
24,91579,44562,97770,44758,98839,43052,100275
25,90032,91007,89762,44148,101141,98277,89814
26,45196,91997,89996,91537,96013,88500,89182
27,100822,91040,88434,100901,45116,97199,99991
28,46476,90800,44017,44733,91333,43930,45518
29,91623,90748,44136,95904,99067,44731,100974
30,90356,99306,43657,99742,45497,96125,45252
