1,220436,52652,52424,87498,53813,66443,93592
2,52944,48922,49036,85873,58338,63876,91007
3,51400,52457,49131,76879,56930,65227,99950
4,50469,50581,47013,78817,61422,59071,94170
5,49524,46815,47173,82328,57925,61788,92836
6,50529,49838,47654,79350,59572,58788,93928
7,50533,50037,47140,84186,61051,58000,98108
8,54966,48267,50118,80118,54275,66548,101100
9,49535,50841,49125,84201,56564,58645,88923
10,54284,47316,47479,82007,54976,64606,90002
11,51602,49907,45537,82581,62308,62430,88171
12,48862,51180,51624,82884,57945,58298,100151
13,49340,47680,49324,77612,56702,61048,90894
14,49562,51182,48627,82717,57324,62834,88482
15,51508,47728,46342,79287,52590,65279,97492
16,52009,51541,46853,80434,60222,61626,90789
17,46294,50643,45893,78270,57598,60619,95554
18,50476,48900,47653,80035,51627,59144,93829
19,48084,48686,47858,83425,55731,61261,89822
20,47879,48533,47660,81134,59955,64268,95704
21,47433,50030,47488,84402,55854,60509,95999
22,53073,48059,48237,74943,52735,57619,89325
23,47050,50844,47184,78555,53671,62097,98892
24,46777,48451,45404,80409,56390,60461,85136
25,52081,47360,46310,79070,53699,61694,96412
26,49468,48184,46279,81617,54615,62452,92513
27,47843,49235,47018,83742,57439,63094,87823
28,48662,46142,47353,79859,53632,58971,94571
29,48775,50910,45934,78520,54401,63841,97027
30,50760,47999,47387,77577,53151,58302,90123
