1,114664,93532,94746,44110,46543,88744,92154
2,88303,44798,85735,92413,45261,92497,89616
3,87942,88458,93033,89629,91137,42541,42850
4,90210,86814,42887,42996,80625,84702,83606
5,45121,92148,42286,88759,44091,92608,85342
6,44545,94935,84034,84583,93332,43258,90567
7,44509,45405,95584,89406,44853,42738,43634
8,45005,127562,43019,44861,45038,42508,82330
9,45532,86367,89100,85514,44840,45958,90730
10,86154,94185,86764,44246,91822,79309,87936
11,89269,87299,89926,88149,81881,85992,80486
12,45251,92623,82461,43985,95346,92105,86655
13,92096,92467,82139,84227,44563,89488,44212
14,84015,44263,80154,85305,87695,85964,87606
15,44638,86123,43181,81759,86023,83204,43535
16,84253,44807,88086,43166,90232,43936,85568
17,89200,44840,88471,42739,88957,42312,87483
18,94942,44264,42852,91017,182366,90420,43719
19,91132,86185,42718,88492,85669,83294,88202
20,85475,88994,83540,90171,45517,81746,85980
