1,128697,54577,91761,65988,96328,99186,76457
2,49255,96016,90350,77517,51228,51424,75028
3,105038,48946,48207,80713,87539,49116,76205
4,49375,87742,88176,79033,89891,84916,76195
5,96261,50278,92752,73283,86299,52550,73247
6,88555,51078,87572,79643,50295,88504,76397
7,51090,49979,49481,82120,89331,50242,77929
8,92969,99109,49329,62499,50866,98067,73714
9,100986,96337,49723,79107,49746,92233,71255
10,49645,89920,95771,61134,49935,85324,75249
11,103865,101994,51872,62013,98276,95021,78426
12,93280,99419,94356,80440,91225,93373,74202
13,50684,94504,90612,79061,93447,96337,74528
14,91623,90706,49018,81909,95405,49475,72747
15,93177,95471,100958,66104,49605,88001,72397
16,100459,104864,49085,83024,49739,49562,73384
17,104146,95930,97759,60915,92252,92247,73115
18,89097,51925,50550,63835,96971,90861,77164
19,51668,95352,49417,86098,83559,49370,74769
20,97988,50939,48955,63166,87190,86708,72506
21,49484,89924,93468,76440,90746,49351,75171
22,94349,96740,50437,80849,88441,88465,75707
23,51081,100384,87340,75546,89782,93406,74543
24,50462,99633,89897,77180,86784,93693,73441
25,97969,50558,96678,76172,89603,51961,75812
26,99260,89896,94289,67498,99835,85708,75540
27,98651,95378,99442,60905,52222,86694,73844
28,98061,51517,95437,74645,96472,88273,73937
29,50976,94603,51267,80486,98880,85134,75351
30,93113,98556,94035,80084,86864,50739,78979
