1,111199,96666,53484,99658,94440,94594,44054
2,44772,94018,89722,42649,44501,43395,43896
3,45072,282345,92989,90423,46198,43113,92571
4,44950,44850,89640,91501,43718,43323,43547
5,87105,44267,83253,90833,87409,42835,90416
6,44328,44304,89602,42775,84989,92927,77866
7,97410,93076,85474,82555,44034,79857,75743
8,45146,81959,79100,78197,82019,42189,87456
9,44252,45900,83508,81190,43983,42204,43571
10,45375,85452,41769,44005,88455,43539,85672
11,89922,87037,82468,84005,86768,82036,42115
12,44097,84441,86638,85174,44495,42426,89195
13,88806,85422,82374,42630,44248,41509,86782
14,87491,84575,42048,85805,93381,88056,88475
15,44451,43804,42537,43355,85123,79386,87215
16,44081,81857,88924,84875,86799,83033,87118
17,43585,85236,83600,42995,88814,84999,85492
18,85168,85799,81685,42944,89215,41987,83834
19,44104,86773,41980,44694,44120,150603,82941
20,86000,86674,42397,42336,44514,42034,42573
21,86907,85758,91230,42997,86598,86059,84523
22,91781,92688,41763,44187,43996,41817,80936
23,91340,82935,87780,42907,88811,87425,90756
24,86449,43679,87809,87771,85935,42694,44756
25,93935,45463,83407,43580,87697,87842,85573
26,44282,44385,93288,92570,93355,42030,81484
27,86824,94614,42220,85701,85681,84301,42995
28,44896,43158,87351,42677,83831,90826,84311
29,93477,86584,81810,81493,84266,82488,85399
30,86399,85724,90082,89544,86046,128119,80136
