1,109298,49501,54899,72330,56649,57147,92668
2,56946,45621,52880,75873,56431,61919,84930
3,58482,51573,49595,81997,58483,61807,90580
4,41091,57474,62865,67700,67613,63373,91028
5,39441,38710,57910,76436,62602,68406,89251
6,44723,53170,40961,60689,57027,63888,82822
7,60142,39503,40997,65539,50017,61016,76836
8,59185,63596,55577,71612,53361,64104,89129
9,39284,54562,54301,76817,61806,68763,83309
10,37200,51477,62807,74450,39210,54052,88064
11,52642,48073,56108,68207,40598,50973,86694
12,39060,39231,38861,78314,53438,60097,69195
13,46178,52457,37707,72780,53550,45902,78728
14,55546,50984,53449,59912,46579,47407,85133
15,37091,54516,53055,78680,53363,66561,82593
16,38724,38094,38100,69330,64038,45875,86702
17,57160,61373,49797,78356,62119,68917,79094
18,39248,62109,59899,76526,60847,50890,87049
19,45574,42715,37024,69522,64321,46699,92332
20,43261,52383,60986,76163,61527,56391,76696
21,55281,57669,58598,70192,41445,47774,82745
22,56054,59431,60035,75320,64189,48804,85914
23,42448,56935,59766,60965,39839,69504,76196
24,54020,56542,37426,78704,62282,47514,70195
25,42633,57528,52468,77609,58566,47658,76612
26,39805,37838,54516,71771,63813,64691,84351
27,60720,62895,40437,73900,64499,67427,76686
28,58464,37613,56824,78427,62620,45752,88440
29,47059,47978,54356,69149,48484,69125,85499
30,46037,58536,50285,70456,52392,45261,81684
