1,331919,366672,181319,202159,200011,184284,186282
2,371837,363206,374577,191873,367349,372469,374879
3,365561,188748,190318,372762,387970,190125,200390
4,191418,190105,360201,195580,201931,367428,194526
5,399627,191893,382198,370879,201560,392866,400186
6,387612,404360,400284,415798,190077,189398,412200
7,406219,360060,188574,421473,395741,363749,203208
8,204477,190234,189848,212246,190275,374318,192857
9,354844,189034,369171,192392,364146,365515,193722
10,384949,374050,362110,200118,372454,200969,205185
