1,951083,909622,890429,915498,906993,904334,925512
2,913490,909510,902153,923955,904308,911774,914763
3,911596,903703,906875,986575,905217,904992,922878
4,923274,903909,900687,917618,901471,899433,931226
5,914389,897743,907051,915102,892743,896558,919412
6,906106,896239,897078,911748,906112,914952,920902
7,909329,889501,898343,908816,903276,901675,920626
8,903850,896822,898234,930907,903236,898394,916087
9,904682,904202,903208,919291,901551,916161,907200
10,907533,904334,906033,930102,908007,899309,925726
