1,2967300,2902935,2901308,2918832,2902277,3034093,2608572
2,3018138,3100557,3914970,3067557,3078023,3082043,3119502
3,2904938,2843241,2843034,2851506,2823498,2825898,3071161
4,2893150,2967072,3058841,2858302,3062309,2977070,3069582
5,3073095,3077535,3054087,3083051,2976936,3073607,2849694
6,2837871,3056196,2891071,2994454,3072872,2958959,2922464
7,2979265,2885724,2841290,3088663,2895102,2965236,2989562
8,2986376,3054027,3065573,3077036,3057695,2951566,3101097
9,3043043,2872015,2962713,3057335,3054691,3069602,2974609
10,3056863,2839197,3047346,2867140,3076656,2849881,3095766
