1,1039053,1029638,1026092,1040822,1031884,1002845,1037322
2,1034847,1032270,1029409,1041588,1017928,1013718,1009743
3,1034621,1038085,1038064,1043257,1028119,1035378,999741
4,1037925,1017873,1034809,1037048,1035750,1011353,998725
5,1021764,1037999,1031484,1043047,1031425,1009130,1003781
6,1034151,1031952,1037091,1042471,1016135,1036207,1017668
7,1039896,1033727,1033616,1029353,1045281,1044984,1047205
8,1028541,1023807,1039537,1043904,1039399,1017698,1053617
9,1034059,1031727,1035812,1045968,1038173,1021251,1057661
10,1024109,1039696,1038590,1045887,1023189,1011429,1021847
