1,428374,201406,408417,204432,200611,197844,388335
2,281623,377517,372163,375575,397458,411867,262077
3,265700,267055,351503,361710,357584,392312,206830
4,206885,412373,412718,208498,205652,376649,383525
5,411408,205734,353861,207216,284695,374388,326007
6,208110,393557,397725,361581,354179,360209,361457
7,420239,418489,367931,366247,370229,207577,211695
8,392668,377016,372638,378566,208274,393001,421638
9,374243,421673,368229,208136,392648,385947,209332
10,415000,403037,406488,270000,206545,390533,387471
