1,207659,71233,59795,55390,75019,67340,85906
2,68252,63195,60769,63893,66376,68532,85393
3,58361,65534,53649,53316,70098,66683,77979
4,66117,46353,59681,59573,63782,76310,81445
5,64876,65077,56979,59837,64469,74947,74646
6,65069,56746,54142,58428,73242,73785,75847
7,58704,65902,53739,60371,75196,77038,78310
8,59690,63333,62171,57245,66086,75678,81927
9,67791,68434,56529,64488,72928,69202,79150
10,66660,54888,54175,65458,68118,75886,79579
11,60227,66411,61976,60553,69631,74831,74637
12,64170,59669,59756,55212,66427,71630,84044
13,58370,59158,145393,54198,65525,67369,83142
14,59964,62925,54916,62159,76233,68987,89574
15,58753,67542,60769,54716,71172,74981,76195
16,63236,63693,58748,95695,63194,75062,80294
17,64010,65170,55662,54058,75612,77495,87831
18,62648,63915,59592,63748,72710,80340,71911
19,59541,58001,51179,62040,67596,72285,80169
20,63444,64211,60272,56311,70965,77837,84101
21,62933,62880,53237,55409,65117,76389,86082
22,58511,60022,61603,56537,66743,78313,82452
23,55890,59144,56297,54557,79253,77800,79268
24,58803,66014,56563,59382,71177,76000,73349
25,59252,59227,53154,58823,68581,74487,72499
26,66021,95845,61252,63319,70689,68442,77444
27,60147,60354,61870,54040,67318,76022,82022
28,63205,58477,55743,52753,64046,77609,85609
29,63245,62993,62229,57739,72847,72889,79202
30,62023,56443,61458,55088,62412,74635,82487
