1,109430,95477,59915,121007,65977,145865,129244
2,121650,116477,98360,99028,133593,65463,126324
3,58955,96006,88934,121551,109073,121514,68993
4,58362,89305,102375,98848,108298,121590,161044
5,114209,95017,103383,96195,113139,66244,131027
6,100772,58909,90498,96522,133164,147510,69929
7,121339,103794,122055,122167,140572,141561,70102
8,125258,110544,121799,123369,131666,123056,124232
9,97176,124823,95719,122615,135551,122757,131510
10,124034,96100,125674,131277,111688,142863,157687
11,98359,125524,121755,104056,140008,122325,124596
12,99149,121407,95296,56817,115970,66145,69579
13,123573,97295,121981,90678,63621,66686,134616
14,94142,124215,100810,115735,109059,115932,131436
15,100759,87020,126596,116745,114667,149866,70061
16,58803,95613,57303,56690,116360,116359,127648
17,101516,98611,105686,119277,118799,117777,129194
18,123632,122698,119705,99779,120904,123761,131787
19,58543,122417,98067,123825,119848,126964,127121
20,119584,95928,120185,121031,136309,152345,135958
21,127121,96029,103372,104599,135792,126098,158974
22,103549,104633,97300,109379,65154,143655,139116
23,122462,58184,123554,56772,138615,66645,161968
24,97403,115836,56547,122630,113671,119451,125146
25,124072,108307,105498,125440,141679,127175,154923
26,102201,101866,98586,102915,116319,123938,136644
27,102998,102818,56764,126564,109938,117201,129028
28,121508,102514,94439,118708,122116,146512,130723
29,125821,95884,56585,97435,139178,120491,159058
30,123566,112428,90654,121407,138858,117825,126879
