1,116362,46264,91629,86679,103379,81074,41121
2,81977,83480,41703,79579,102781,42428,97671
3,91525,102502,87377,99503,100175,45517,52448
4,99926,99626,46392,97929,101168,46064,46995
5,51018,48557,85552,46541,103214,84305,99878
6,88789,102303,99569,46064,100156,97968,46333
7,49869,83765,99667,98049,48521,85338,100775
8,50031,87668,44916,45273,82139,45381,98477
9,101971,100644,98160,98664,88173,80983,45347
10,88262,47887,44808,45406,48311,77585,46217
11,86867,98904,82712,45909,100478,80436,74634
12,84672,48571,97762,78206,48660,80726,99478
13,102549,102524,97849,45975,48886,85839,97268
14,86984,50408,84000,81417,100562,83458,46895
15,103448,48768,45786,75937,48792,82525,85143
16,84784,49332,98112,46036,88155,45512,46254
17,90912,99218,95561,98312,99926,83834,46543
18,49827,100474,45407,84529,49454,47998,45698
19,85013,84912,96999,79993,84700,45671,46726
20,49853,82291,45729,81096,87838,85095,50323
21,88922,101064,46114,99761,86285,82127,85896
22,101368,87268,45886,46161,83296,85866,85514
23,50997,49532,45676,97679,100508,100220,99050
24,50328,48662,46454,79904,85460,86380,98075
25,102491,84720,77802,99350,48794,81478,98623
26,51413,47948,45114,45925,81095,80965,79823
27,101274,49033,82353,81969,103097,80286,98304
28,50841,80211,94514,96467,98700,95244,84355
29,86989,50658,83985,100261,49891,100648,81752
30,102227,101490,100642,47385,86950,99518,46820
